snapshot_date,material_id,qty_unit,inventory_qty,safety_stock
2025-03-16,MAT-014,kg,599.538,356.000
2025-03-17,MAT-014,kg,579.266,356.000
2025-03-18,MAT-014,kg,556.569,356.000
2025-03-19,MAT-014,kg,510.423,356.000
2025-03-20,MAT-014,kg,474.167,356.000
2025-03-21,MAT-014,kg,473.736,356.000
2025-03-22,MAT-014,kg,714.513,356.000
2025-03-23,MAT-014,kg,658.639,356.000
2025-03-24,MAT-014,kg,638.454,356.000
2025-03-25,MAT-014,kg,623.084,356.000
2025-03-26,MAT-014,kg,605.857,356.000
2025-03-27,MAT-014,kg,563.889,356.000
2025-03-28,MAT-014,kg,532.783,356.000
2025-03-29,MAT-014,kg,531.937,356.000
2025-03-30,MAT-014,kg,496.929,356.000
2025-03-31,MAT-014,kg,455.767,356.000
2025-01-01,MAT-015,m,721.078,368.000
2025-01-02,MAT-015,m,693.752,368.000
2025-01-03,MAT-015,m,657.022,368.000
2025-01-04,MAT-015,m,649.292,368.000
2025-01-05,MAT-015,m,620.110,368.000
2025-01-06,MAT-015,m,594.046,368.000
2025-01-07,MAT-015,m,581.476,368.000
2025-01-08,MAT-015,m,553.808,368.000
2025-01-09,MAT-015,m,515.143,368.000
2025-01-10,MAT-015,m,510.250,368.000
2025-01-11,MAT-015,m,464.758,368.000
2025-01-12,MAT-015,m,715.582,368.000
2025-01-13,MAT-015,m,689.865,368.000
2025-01-14,MAT-015,m,685.179,368.000
2025-01-15,MAT-015,m,645.329,368.000
2025-01-16,MAT-015,m,619.071,368.000
2025-01-17,MAT-015,m,598.620,368.000
2025-01-18,MAT-015,m,582.418,368.000
2025-01-19,MAT-015,m,551.138,368.000
2025-01-20,MAT-015,m,520.368,368.000
2025-01-21,MAT-015,m,510.638,368.000
2025-01-22,MAT-015,m,463.525,368.000
2025-01-23,MAT-015,m,723.455,368.000
2025-01-24,MAT-015,m,687.558,368.000
2025-01-25,MAT-015,m,685.428,368.000
2025-01-26,MAT-015,m,632.308,368.000
2025-01-27,MAT-015,m,638.009,368.000
2025-01-28,MAT-015,m,597.733,368.000
2025-01-29,MAT-015,m,576.139,368.000
2025-01-30,MAT-015,m,533.979,368.000
2025-01-31,MAT-015,m,535.176,368.000
2025-02-01,MAT-015,m,492.379,368.000
2025-02-02,MAT-015,m,486.981,368.000
2025-02-03,MAT-015,m,725.226,368.000
2025-02-04,MAT-015,m,695.214,368.000
2025-02-05,MAT-015,m,663.794,368.000
2025-02-06,MAT-015,m,661.235,368.000
2025-02-07,MAT-015,m,637.357,368.000
2025-02-08,MAT-015,m,605.184,368.000
2025-02-09,MAT-015,m,556.209,368.000
2025-02-10,MAT-015,m,561.404,368.000
2025-02-11,MAT-015,m,530.247,368.000
2025-02-12,MAT-015,m,488.517,368.000
2025-02-13,MAT-015,m,485.546,368.000
2025-02-14,MAT-015,m,741.488,368.000
2025-02-15,MAT-015,m,715.938,368.000
2025-02-16,MAT-015,m,672.604,368.000
2025-02-17,MAT-015,m,633.897,368.000
2025-02-18,MAT-015,m,641.446,368.000
2025-02-19,MAT-015,m,602.758,368.000
2025-02-20,MAT-015,m,586.023,368.000
2025-02-21,MAT-015,m,533.408,368.000
2025-02-22,MAT-015,m,536.822,368.000
2025-02-23,MAT-015,m,489.977,368.000
2025-02-24,MAT-015,m,478.988,368.000
2025-02-25,MAT-015,m,715.911,368.000
2025-02-26,MAT-015,m,687.545,368.000
2025-02-27,MAT-015,m,672.982,368.000
2025-02-28,MAT-015,m,632.779,368.000
2025-03-01,MAT-015,m,635.940,368.000
2025-03-02,MAT-015,m,588.597,368.000
2025-03-03,MAT-015,m,559.915,368.000
2025-03-04,MAT-015,m,544.568,368.000
2025-03-05,MAT-015,m,506.616,368.000
2025-03-06,MAT-015,m,503.437,368.000
2025-03-07,MAT-015,m,486.457,368.000
2025-03-08,MAT-015,m,716.350,368.000
2025-03-09,MAT-015,m,692.739,368.000
2025-03-10,MAT-015,m,690.577,368.000
2025-03-11,MAT-015,m,653.923,368.000
2025-03-12,MAT-015,m,612.611,368.000
2025-03-13,MAT-015,m,583.738,368.000
2025-03-14,MAT-015,m,572.816,368.000
2025-03-15,MAT-015,m,535.583,368.000
2025-03-16,MAT-015,m,519.242,368.000
2025-03-17,MAT-015,m,515.283,368.000
2025-03-18,MAT-015,m,486.355,368.000
2025-03-19,MAT-015,m,709.742,368.000
2025-03-20,MAT-015,m,687.985,368.000
2025-03-21,MAT-015,m,674.742,368.000
2025-03-22,MAT-015,m,656.079,368.000
2025-03-23,MAT-015,m,636.374,368.000
2025-03-24,MAT-015,m,608.442,368.000
2025-03-25,MAT-015,m,575.603,368.000
2025-03-26,MAT-015,m,545.278,368.000
2025-03-27,MAT-015,m,539.664,368.000
2025-03-28,MAT-015,m,503.855,368.000
2025-03-29,MAT-015,m,478.321,368.000
2025-03-30,MAT-015,m,716.551,368.000
2025-03-31,MAT-015,m,709.107,368.000
2025-01-01,MAT-016,l,742.688,380.000
2025-01-02,MAT-016,l,710.788,380.000
2025-01-03,MAT-016,l,679.435,380.000
2025-01-04,MAT-016,l,642.556,380.000
2025-01-05,MAT-016,l,569.512,380.000
2025-01-06,MAT-016,l,539.402,380.000
2025-01-07,MAT-016,l,517.167,380.000
2025-01-08,MAT-016,l,766.438,380.000
2025-01-09,MAT-016,l,721.499,380.000
2025-01-10,MAT-016,l,663.684,380.000
2025-01-11,MAT-016,l,643.069,380.000
2025-01-12,MAT-016,l,567.869,380.000
2025-01-13,MAT-016,l,559.862,380.000
2025-01-14,MAT-016,l,496.203,380.000
2025-01-15,MAT-016,l,762.737,380.000
2025-01-16,MAT-016,l,708.042,380.000
2025-01-17,MAT-016,l,669.920,380.000
2025-01-18,MAT-016,l,615.819,380.000
2025-01-19,MAT-016,l,571.425,380.000
2025-01-20,MAT-016,l,535.555,380.000
2025-01-21,MAT-016,l,516.038,380.000
2025-01-22,MAT-016,l,730.246,380.000
2025-01-23,MAT-016,l,708.267,380.000
2025-01-24,MAT-016,l,660.988,380.000
2025-01-25,MAT-016,l,630.119,380.000
2025-01-26,MAT-016,l,572.895,380.000
2025-01-27,MAT-016,l,542.550,380.000
2025-01-28,MAT-016,l,519.375,380.000
2025-01-29,MAT-016,l,738.588,380.000
2025-01-30,MAT-016,l,718.494,380.000
2025-01-31,MAT-016,l,661.029,380.000
2025-02-01,MAT-016,l,645.148,380.000
2025-02-02,MAT-016,l,603.727,380.000
2025-02-03,MAT-016,l,532.420,380.000
2025-02-04,MAT-016,l,518.607,380.000
2025-02-05,MAT-016,l,738.327,380.000
2025-02-06,MAT-016,l,718.274,380.000
2025-02-07,MAT-016,l,657.948,380.000
2025-02-08,MAT-016,l,607.462,380.000
2025-02-09,MAT-016,l,588.464,380.000
2025-02-10,MAT-016,l,560.501,380.000
2025-02-11,MAT-016,l,496.697,380.000
2025-02-12,MAT-016,l,767.395,380.000
2025-02-13,MAT-016,l,689.684,380.000
2025-02-14,MAT-016,l,661.639,380.000
2025-02-15,MAT-016,l,623.300,380.000
2025-02-16,MAT-016,l,583.100,380.000
2025-02-17,MAT-016,l,526.757,380.000
2025-02-18,MAT-016,l,523.028,380.000
2025-02-19,MAT-016,l,750.266,380.000
2025-02-20,MAT-016,l,711.007,380.000
2025-02-21,MAT-016,l,664.106,380.000
2025-02-22,MAT-016,l,614.256,380.000
2025-02-23,MAT-016,l,583.080,380.000
2025-02-24,MAT-016,l,534.948,380.000
2025-02-25,MAT-016,l,486.688,380.000
2025-02-26,MAT-016,l,759.509,380.000
2025-02-27,MAT-016,l,720.733,380.000
2025-02-28,MAT-016,l,656.658,380.000
2025-03-01,MAT-016,l,644.417,380.000
2025-03-02,MAT-016,l,580.779,380.000
2025-03-03,MAT-016,l,552.181,380.000
2025-03-04,MAT-016,l,501.051,380.000
2025-03-05,MAT-016,l,736.363,380.000
2025-03-06,MAT-016,l,703.319,380.000
2025-03-07,MAT-016,l,678.191,380.000
2025-03-08,MAT-016,l,641.332,380.000
2025-03-09,MAT-016,l,594.091,380.000
2025-03-10,MAT-016,l,550.796,380.000
2025-03-11,MAT-016,l,504.732,380.000
2025-03-12,MAT-016,l,737.676,380.000
2025-03-13,MAT-016,l,722.185,380.000
2025-03-14,MAT-016,l,655.981,380.000
2025-03-15,MAT-016,l,640.861,380.000
2025-03-16,MAT-016,l,599.779,380.000
2025-03-17,MAT-016,l,532.673,380.000
2025-03-18,MAT-016,l,504.105,380.000
2025-03-19,MAT-016,l,740.699,380.000
2025-03-20,MAT-016,l,726.383,380.000
2025-03-21,MAT-016,l,682.652,380.000
2025-03-22,MAT-016,l,615.494,380.000
2025-03-23,MAT-016,l,580.051,380.000
2025-03-24,MAT-016,l,543.816,380.000
2025-03-25,MAT-016,l,520.062,380.000
2025-03-26,MAT-016,l,735.620,380.000
2025-03-27,MAT-016,l,717.457,380.000
2025-03-28,MAT-016,l,679.188,380.000
2025-03-29,MAT-016,l,639.908,380.000
2025-03-30,MAT-016,l,595.262,380.000
2025-03-31,MAT-016,l,536.953,380.000
2025-01-01,MAT-017,ea,780,392
2025-01-02,MAT-017,ea,731,392
2025-01-03,MAT-017,ea,683,392
2025-01-04,MAT-017,ea,667,392
2025-01-05,MAT-017,ea,617,392
2025-01-06,MAT-017,ea,607,392
2025-01-07,MAT-017,ea,568,392
2025-01-08,MAT-017,ea,525,392
2025-01-09,MAT-017,ea,754,392
2025-01-10,MAT-017,ea,731,392
2025-01-11,MAT-017,ea,694,392
2025-01-12,MAT-017,ea,662,392
2025-01-13,MAT-017,ea,614,392
2025-01-14,MAT-017,ea,580,392
2025-01-15,MAT-017,ea,541,392
2025-01-16,MAT-017,ea,501,392
2025-01-17,MAT-017,ea,771,392
2025-01-18,MAT-017,ea,749,392
2025-01-19,MAT-017,ea,689,392
2025-01-20,MAT-017,ea,676,392
2025-01-21,MAT-017,ea,612,392
2025-01-22,MAT-017,ea,596,392
2025-01-23,MAT-017,ea,564,392
2025-01-24,MAT-017,ea,507,392
2025-01-25,MAT-017,ea,768,392
2025-01-26,MAT-017,ea,740,392
2025-01-27,MAT-017,ea,710,392
2025-01-28,MAT-017,ea,660,392
2025-01-29,MAT-017,ea,630,392
2025-01-30,MAT-017,ea,587,392
2025-01-31,MAT-017,ea,548,392
2025-02-01,MAT-017,ea,510,392
2025-02-02,MAT-017,ea,761,392
2025-02-03,MAT-017,ea,721,392
2025-02-04,MAT-017,ea,680,392
2025-02-05,MAT-017,ea,679,392
2025-02-06,MAT-017,ea,606,392
2025-02-07,MAT-017,ea,599,392
2025-02-08,MAT-017,ea,562,392
2025-02-09,MAT-017,ea,531,392
2025-02-10,MAT-017,ea,759,392
2025-02-11,MAT-017,ea,738,392
2025-02-12,MAT-017,ea,691,392
2025-02-13,MAT-017,ea,654,392
2025-02-14,MAT-017,ea,612,392
2025-02-15,MAT-017,ea,583,392
2025-02-16,MAT-017,ea,548,392
2025-02-17,MAT-017,ea,530,392
2025-02-18,MAT-017,ea,778,392
2025-02-19,MAT-017,ea,727,392
2025-02-20,MAT-017,ea,696,392
2025-02-21,MAT-017,ea,650,392
2025-02-22,MAT-017,ea,634,392
2025-02-23,MAT-017,ea,598,392
2025-02-24,MAT-017,ea,551,392
2025-02-25,MAT-017,ea,528,392
2025-02-26,MAT-017,ea,786,392
2025-02-27,MAT-017,ea,735,392
2025-02-28,MAT-017,ea,716,392
2025-03-01,MAT-017,ea,670,392
2025-03-02,MAT-017,ea,620,392
2025-03-03,MAT-017,ea,597,392
2025-03-04,MAT-017,ea,544,392
2025-03-05,MAT-017,ea,523,392
2025-03-06,MAT-017,ea,776,392
2025-03-07,MAT-017,ea,734,392
2025-03-08,MAT-017,ea,683,392
2025-03-09,MAT-017,ea,647,392
2025-03-10,MAT-017,ea,623,392
2025-03-11,MAT-017,ea,604,392
2025-03-12,MAT-017,ea,544,392
2025-03-13,MAT-017,ea,516,392
2025-03-14,MAT-017,ea,769,392
2025-03-15,MAT-017,ea,729,392
2025-03-16,MAT-017,ea,703,392
2025-03-17,MAT-017,ea,644,392
2025-03-18,MAT-017,ea,630,392
2025-03-19,MAT-017,ea,606,392
2025-03-20,MAT-017,ea,571,392
2025-03-21,MAT-017,ea,498,392
2025-03-22,MAT-017,ea,755,392
2025-03-23,MAT-017,ea,736,392
2025-03-24,MAT-017,ea,696,392
2025-03-25,MAT-017,ea,666,392
2025-03-26,MAT-017,ea,638,392
2025-03-27,MAT-017,ea,608,392
2025-03-28,MAT-017,ea,554,392
2025-03-29,MAT-017,ea,511,392
2025-03-30,MAT-017,ea,783,392
2025-03-31,MAT-017,ea,732,392
2025-01-01,MAT-018,kg,801.187,404.000
2025-01-02,MAT-018,kg,771.983,404.000
2025-01-03,MAT-018,kg,747.256,404.000
2025-01-04,MAT-018,kg,682.354,404.000
2025-01-05,MAT-018,kg,651.052,404.000
2025-01-06,MAT-018,kg,628.123,404.000
2025-01-07,MAT-018,kg,593.147,404.000
2025-01-08,MAT-018,kg,544.598,404.000
2025-01-09,MAT-018,kg,532.207,404.000
2025-01-10,MAT-018,kg,789.223,404.000
2025-01-11,MAT-018,kg,778.908,404.000
2025-01-12,MAT-018,kg,743.211,404.000
2025-01-13,MAT-018,kg,709.680,404.000
2025-01-14,MAT-018,kg,673.080,404.000
2025-01-15,MAT-018,kg,643.862,404.000
2025-01-16,MAT-018,kg,592.825,404.000
2025-01-17,MAT-018,kg,551.119,404.000
2025-01-18,MAT-018,kg,510.611,404.000
2025-01-19,MAT-018,kg,796.833,404.000
2025-01-20,MAT-018,kg,769.921,404.000
2025-01-21,MAT-018,kg,721.315,404.000
2025-01-22,MAT-018,kg,698.410,404.000
2025-01-23,MAT-018,kg,646.585,404.000
2025-01-24,MAT-018,kg,607.845,404.000
2025-01-25,MAT-018,kg,585.865,404.000
2025-01-26,MAT-018,kg,555.215,404.000
2025-01-27,MAT-018,kg,528.396,404.000
2025-01-28,MAT-018,kg,781.079,404.000
2025-01-29,MAT-018,kg,744.596,404.000
2025-01-30,MAT-018,kg,716.446,404.000
2025-01-31,MAT-018,kg,676.756,404.000
2025-02-01,MAT-018,kg,676.616,404.000
2025-02-02,MAT-018,kg,634.946,404.000
2025-02-03,MAT-018,kg,585.482,404.000
2025-02-04,MAT-018,kg,560.373,404.000
2025-02-05,MAT-018,kg,508.973,404.000
2025-02-06,MAT-018,kg,796.940,404.000
2025-02-07,MAT-018,kg,754.641,404.000
2025-02-08,MAT-018,kg,728.982,404.000
2025-02-09,MAT-018,kg,687.977,404.000
2025-02-10,MAT-018,kg,648.187,404.000
2025-02-11,MAT-018,kg,646.656,404.000
2025-02-12,MAT-018,kg,577.620,404.000
2025-02-13,MAT-018,kg,579.275,404.000
2025-02-14,MAT-018,kg,507.219,404.000
2025-02-15,MAT-018,kg,795.508,404.000
2025-02-16,MAT-018,kg,760.628,404.000
2025-02-17,MAT-018,kg,720.670,404.000
2025-02-18,MAT-018,kg,674.750,404.000
2025-02-19,MAT-018,kg,642.125,404.000
2025-02-20,MAT-018,kg,640.574,404.000
2025-02-21,MAT-018,kg,577.381,404.000
2025-02-22,MAT-018,kg,568.257,404.000
2025-02-23,MAT-018,kg,534.707,404.000
2025-02-24,MAT-018,kg,800.773,404.000
2025-02-25,MAT-018,kg,745.084,404.000
2025-02-26,MAT-018,kg,723.120,404.000
2025-02-27,MAT-018,kg,690.197,404.000
2025-02-28,MAT-018,kg,643.125,404.000
2025-03-01,MAT-018,kg,623.291,404.000
2025-03-02,MAT-018,kg,580.448,404.000
2025-03-03,MAT-018,kg,558.525,404.000
2025-03-04,MAT-018,kg,506.726,404.000
2025-03-05,MAT-018,kg,781.775,404.000
2025-03-06,MAT-018,kg,756.514,404.000
2025-03-07,MAT-018,kg,735.324,404.000
2025-03-08,MAT-018,kg,687.084,404.000
2025-03-09,MAT-018,kg,654.997,404.000
2025-03-10,MAT-018,kg,644.292,404.000
2025-03-11,MAT-018,kg,579.738,404.000
2025-03-12,MAT-018,kg,566.349,404.000
2025-03-13,MAT-018,kg,517.206,404.000
2025-03-14,MAT-018,kg,791.508,404.000
2025-03-15,MAT-018,kg,748.532,404.000
2025-03-16,MAT-018,kg,725.108,404.000
2025-03-17,MAT-018,kg,715.009,404.000
2025-03-18,MAT-018,kg,653.681,404.000
2025-03-19,MAT-018,kg,612.280,404.000
2025-03-20,MAT-018,kg,590.326,404.000
2025-03-21,MAT-018,kg,566.535,404.000
2025-03-22,MAT-018,kg,537.057,404.000
2025-03-23,MAT-018,kg,803.468,404.000
2025-03-24,MAT-018,kg,756.030,404.000
2025-03-25,MAT-018,kg,716.313,404.000
2025-03-26,MAT-018,kg,679.803,404.000
2025-03-27,MAT-018,kg,650.437,404.000
2025-03-28,MAT-018,kg,612.168,404.000
2025-03-29,MAT-018,kg,592.810,404.000
2025-03-30,MAT-018,kg,575.018,404.000
2025-03-31,MAT-018,kg,523.230,404.000
2025-01-01,MAT-019,m,812.325,416.000
2025-01-02,MAT-019,m,803.246,416.000
2025-01-03,MAT-019,m,769.805,416.000
2025-01-04,MAT-019,m,707.287,416.000
2025-01-05,MAT-019,m,692.332,416.000
2025-01-06,MAT-019,m,646.747,416.000
2025-01-07,MAT-019,m,624.224,416.000
2025-01-08,MAT-019,m,607.278,416.000
2025-01-09,MAT-019,m,559.592,416.000
2025-01-10,MAT-019,m,558.177,416.000
2025-01-11,MAT-019,m,812.118,416.000
2025-01-12,MAT-019,m,805.426,416.000
2025-01-13,MAT-019,m,764.978,416.000
2025-01-14,MAT-019,m,716.660,416.000
2025-01-15,MAT-019,m,704.593,416.000
2025-01-16,MAT-019,m,678.805,416.000
2025-01-17,MAT-019,m,632.154,416.000
2025-01-18,MAT-019,m,607.892,416.000
2025-01-19,MAT-019,m,555.666,416.000
2025-01-20,MAT-019,m,559.360,416.000
2025-01-21,MAT-019,m,820.419,416.000
2025-01-22,MAT-019,m,772.934,416.000
2025-01-23,MAT-019,m,759.345,416.000
2025-01-24,MAT-019,m,729.181,416.000
2025-01-25,MAT-019,m,694.624,416.000
2025-01-26,MAT-019,m,653.520,416.000
2025-01-27,MAT-019,m,644.503,416.000
2025-01-28,MAT-019,m,601.462,416.000
2025-01-29,MAT-019,m,569.196,416.000
2025-01-30,MAT-019,m,537.802,416.000
2025-01-31,MAT-019,m,839.628,416.000
2025-02-01,MAT-019,m,802.180,416.000
2025-02-02,MAT-019,m,761.493,416.000
2025-02-03,MAT-019,m,715.234,416.000
2025-02-04,MAT-019,m,685.045,416.000
2025-02-05,MAT-019,m,658.337,416.000
2025-02-06,MAT-019,m,625.260,416.000
2025-02-07,MAT-019,m,592.116,416.000
2025-02-08,MAT-019,m,552.649,416.000
2025-02-09,MAT-019,m,556.264,416.000
2025-02-10,MAT-019,m,814.197,416.000
2025-02-11,MAT-019,m,775.977,416.000
2025-02-12,MAT-019,m,776.468,416.000
2025-02-13,MAT-019,m,741.150,416.000
2025-02-14,MAT-019,m,702.100,416.000
2025-02-15,MAT-019,m,665.567,416.000
2025-02-16,MAT-019,m,628.523,416.000
2025-02-17,MAT-019,m,596.391,416.000
2025-02-18,MAT-019,m,559.985,416.000
2025-02-19,MAT-019,m,520.806,416.000
2025-02-20,MAT-019,m,802.814,416.000
2025-02-21,MAT-019,m,801.996,416.000
2025-02-22,MAT-019,m,777.462,416.000
2025-02-23,MAT-019,m,730.170,416.000
2025-02-24,MAT-019,m,681.382,416.000
2025-02-25,MAT-019,m,661.269,416.000
2025-02-26,MAT-019,m,619.624,416.000
2025-02-27,MAT-019,m,617.320,416.000
2025-02-28,MAT-019,m,572.767,416.000
2025-03-01,MAT-019,m,555.475,416.000
2025-03-02,MAT-019,m,800.759,416.000
2025-03-03,MAT-019,m,783.863,416.000
2025-03-04,MAT-019,m,762.794,416.000
2025-03-05,MAT-019,m,718.432,416.000
2025-03-06,MAT-019,m,684.045,416.000
2025-03-07,MAT-019,m,653.269,416.000
2025-03-08,MAT-019,m,640.103,416.000
2025-03-09,MAT-019,m,614.745,416.000
2025-03-10,MAT-019,m,552.887,416.000
2025-03-11,MAT-019,m,518.332,416.000
2025-03-12,MAT-019,m,830.154,416.000
2025-03-13,MAT-019,m,784.972,416.000
2025-03-14,MAT-019,m,755.796,416.000
2025-03-15,MAT-019,m,713.060,416.000
2025-03-16,MAT-019,m,698.111,416.000
2025-03-17,MAT-019,m,646.187,416.000
2025-03-18,MAT-019,m,638.738,416.000
2025-03-19,MAT-019,m,605.732,416.000
2025-03-20,MAT-019,m,564.330,416.000
2025-03-21,MAT-019,m,535.402,416.000
2025-03-22,MAT-019,m,803.763,416.000
2025-03-23,MAT-019,m,789.252,416.000
2025-03-24,MAT-019,m,760.277,416.000
2025-03-25,MAT-019,m,718.643,416.000
2025-03-26,MAT-019,m,685.415,416.000
2025-03-27,MAT-019,m,677.835,416.000
2025-03-28,MAT-019,m,614.145,416.000
2025-03-29,MAT-019,m,621.913,416.000
2025-03-30,MAT-019,m,565.903,416.000
2025-03-31,MAT-019,m,548.223,416.000
2025-01-01,MAT-020,l,856.936,428.000
2025-01-02,MAT-020,l,795.162,428.000
2025-01-03,MAT-020,l,773.691,428.000
2025-01-04,MAT-020,l,770.403,428.000
2025-01-05,MAT-020,l,706.482,428.000
2025-01-06,MAT-020,l,708.440,428.000
2025-01-07,MAT-020,l,659.136,428.000
2025-01-08,MAT-020,l,633.919,428.000
2025-01-09,MAT-020,l,624.511,428.000
2025-01-10,MAT-020,l,591.331,428.000
2025-01-11,MAT-020,l,542.934,428.000
2025-01-12,MAT-020,l,856.518,428.000
2025-01-13,MAT-020,l,830.969,428.000
2025-01-14,MAT-020,l,787.796,428.000
2025-01-15,MAT-020,l,768.205,428.000
2025-01-16,MAT-020,l,737.658,428.000
2025-01-17,MAT-020,l,697.254,428.000
2025-01-18,MAT-020,l,659.846,428.000
2025-01-19,MAT-020,l,624.770,428.000
2025-01-20,MAT-020,l,596.548,428.000
2025-01-21,MAT-020,l,582.109,428.000
2025-01-22,MAT-020,l,552.484,428.000
2025-01-23,MAT-020,l,830.618,428.000
2025-01-24,MAT-020,l,816.774,428.000
2025-01-25,MAT-020,l,763.953,428.000
2025-01-26,MAT-020,l,769.723,428.000
2025-01-27,MAT-020,l,745.111,428.000
2025-01-28,MAT-020,l,716.978,428.000
2025-01-29,MAT-020,l,679.228,428.000
2025-01-30,MAT-020,l,627.099,428.000
2025-01-31,MAT-020,l,597.272,428.000
2025-02-01,MAT-020,l,599.334,428.000
2025-02-02,MAT-020,l,547.039,428.000
2025-02-03,MAT-020,l,837.233,428.000
2025-02-04,MAT-020,l,830.240,428.000
2025-02-05,MAT-020,l,797.921,428.000
2025-02-06,MAT-020,l,734.686,428.000
2025-02-07,MAT-020,l,736.885,428.000
2025-02-08,MAT-020,l,681.219,428.000
2025-02-09,MAT-020,l,659.032,428.000
2025-02-10,MAT-020,l,644.061,428.000
2025-02-11,MAT-020,l,588.690,428.000
2025-02-12,MAT-020,l,563.231,428.000
2025-02-13,MAT-020,l,561.777,428.000
2025-02-14,MAT-020,l,844.765,428.000
2025-02-15,MAT-020,l,823.826,428.000
2025-02-16,MAT-020,l,781.495,428.000
2025-02-17,MAT-020,l,737.456,428.000
2025-02-18,MAT-020,l,740.861,428.000
2025-02-19,MAT-020,l,680.448,428.000
2025-02-20,MAT-020,l,647.489,428.000
2025-02-21,MAT-020,l,624.255,428.000
2025-02-22,MAT-020,l,603.974,428.000
2025-02-23,MAT-020,l,578.582,428.000
2025-02-24,MAT-020,l,566.442,428.000
2025-02-25,MAT-020,l,848.225,428.000
2025-02-26,MAT-020,l,799.270,428.000
2025-02-27,MAT-020,l,765.479,428.000
2025-02-28,MAT-020,l,738.341,428.000
2025-03-01,MAT-020,l,727.974,428.000
2025-03-02,MAT-020,l,677.496,428.000
2025-03-03,MAT-020,l,671.739,428.000
2025-03-04,MAT-020,l,657.470,428.000
2025-03-05,MAT-020,l,627.592,428.000
2025-03-06,MAT-020,l,569.378,428.000
2025-03-07,MAT-020,l,557.400,428.000
2025-03-08,MAT-020,l,846.902,428.000
2025-03-09,MAT-020,l,799.362,428.000
2025-03-10,MAT-020,l,772.948,428.000
2025-03-11,MAT-020,l,741.676,428.000
2025-03-12,MAT-020,l,710.609,428.000
2025-03-13,MAT-020,l,715.381,428.000
2025-03-14,MAT-020,l,680.502,428.000
2025-03-15,MAT-020,l,660.056,428.000
2025-03-16,MAT-020,l,601.910,428.000
2025-03-17,MAT-020,l,598.109,428.000
2025-03-18,MAT-020,l,531.177,428.000
2025-03-19,MAT-020,l,831.857,428.000
2025-03-20,MAT-020,l,808.428,428.000
2025-03-21,MAT-020,l,771.309,428.000
2025-03-22,MAT-020,l,763.537,428.000
2025-03-23,MAT-020,l,745.411,428.000
2025-03-24,MAT-020,l,685.814,428.000
2025-03-25,MAT-020,l,677.480,428.000
2025-03-26,MAT-020,l,657.234,428.000
2025-03-27,MAT-020,l,629.118,428.000
2025-03-28,MAT-020,l,563.747,428.000
2025-03-29,MAT-020,l,565.827,428.000
2025-03-30,MAT-020,l,862.002,428.000
2025-03-31,MAT-020,l,834.658,428.000
2025-01-01,MAT-021,ea,867,440
2025-01-02,MAT-021,ea,808,440
2025-01-03,MAT-021,ea,763,440
2025-01-04,MAT-021,ea,737,440
2025-01-05,MAT-021,ea,674,440
2025-01-06,MAT-021,ea,650,440
2025-01-07,MAT-021,ea,562,440
2025-01-08,MAT-021,ea,874,440
2025-01-09,MAT-021,ea,800,440
2025-01-10,MAT-021,ea,754,440
2025-01-11,MAT-021,ea,736,440
2025-01-12,MAT-021,ea,681,440
2025-01-13,MAT-021,ea,617,440
2025-01-14,MAT-021,ea,568,440
2025-01-15,MAT-021,ea,861,440
2025-01-16,MAT-021,ea,804,440
2025-01-17,MAT-021,ea,754,440
2025-01-18,MAT-021,ea,719,440
2025-01-19,MAT-021,ea,696,440
2025-01-20,MAT-021,ea,614,440
2025-01-21,MAT-021,ea,570,440
2025-01-22,MAT-021,ea,848,440
2025-01-23,MAT-021,ea,803,440
2025-01-24,MAT-021,ea,786,440
2025-01-25,MAT-021,ea,739,440
2025-01-26,MAT-021,ea,666,440
2025-01-27,MAT-021,ea,644,440
2025-01-28,MAT-021,ea,606,440
2025-01-29,MAT-021,ea,853,440
2025-01-30,MAT-021,ea,839,440
2025-01-31,MAT-021,ea,776,440
2025-02-01,MAT-021,ea,709,440
2025-02-02,MAT-021,ea,691,440
2025-02-03,MAT-021,ea,649,440
2025-02-04,MAT-021,ea,577,440
2025-02-05,MAT-021,ea,865,440
2025-02-06,MAT-021,ea,809,440
2025-02-07,MAT-021,ea,759,440
2025-02-08,MAT-021,ea,705,440
2025-02-09,MAT-021,ea,691,440
2025-02-10,MAT-021,ea,626,440
2025-02-11,MAT-021,ea,586,440
2025-02-12,MAT-021,ea,853,440
2025-02-13,MAT-021,ea,826,440
2025-02-14,MAT-021,ea,777,440
2025-02-15,MAT-021,ea,735,440
2025-02-16,MAT-021,ea,658,440
2025-02-17,MAT-021,ea,620,440
2025-02-18,MAT-021,ea,582,440
2025-02-19,MAT-021,ea,888,440
2025-02-20,MAT-021,ea,838,440
2025-02-21,MAT-021,ea,762,440
2025-02-22,MAT-021,ea,742,440
2025-02-23,MAT-021,ea,697,440
2025-02-24,MAT-021,ea,624,440
2025-02-25,MAT-021,ea,579,440
2025-02-26,MAT-021,ea,857,440
2025-02-27,MAT-021,ea,801,440
2025-02-28,MAT-021,ea,780,440
2025-03-01,MAT-021,ea,733,440
2025-03-02,MAT-021,ea,674,440
2025-03-03,MAT-021,ea,615,440
2025-03-04,MAT-021,ea,583,440
2025-03-05,MAT-021,ea,886,440
2025-03-06,MAT-021,ea,818,440
2025-03-07,MAT-021,ea,793,440
2025-03-08,MAT-021,ea,715,440
